Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,HINDCOPPER,73366,FUTSTK,XX,-1,HINDUSTAN COPPER LTD,HINDCOPPER APR FUT,HINDCOPPER24APR25F,2025-04-24,2650,0.01
NFO,nse_fo,HINDPETRO,73367,FUTSTK,XX,-1,HINDUSTAN PETROLEUM CORP,HINDPETRO APR FUT,HINDPETRO24APR25F,2025-04-24,2025,0.05
NFO,nse_fo,HINDUNILVR,73370,FUTSTK,XX,-1,HINDUSTAN UNILEVER LTD.,HINDUNILVR APR FUT,HINDUNILVR24APR25F,2025-04-24,300,0.05
NFO,nse_fo,HUDCO,73371,FUTSTK,XX,-1,HSG & URBAN DEV CORPN LTD,HUDCO APR FUT,HUDCO24APR25F,2025-04-24,2425,0.01
NFO,nse_fo,BANDHANBNK,73377,OPTSTK,CE,132.5,BANDHAN BANK LIMITED,BANDHANBNK MAY 132.5 CE,BANDHANBNK29MAY25C132.5,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,73378,OPTSTK,PE,132.5,BANDHAN BANK LIMITED,BANDHANBNK MAY 132.5 PE,BANDHANBNK29MAY25P132.5,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,73379,OPTSTK,CE,137.5,BANDHAN BANK LIMITED,BANDHANBNK MAY 137.5 CE,BANDHANBNK29MAY25C137.5,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,73380,OPTSTK,PE,137.5,BANDHAN BANK LIMITED,BANDHANBNK MAY 137.5 PE,BANDHANBNK29MAY25P137.5,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,73381,OPTSTK,CE,142.5,BANDHAN BANK LIMITED,BANDHANBNK MAY 142.5 CE,BANDHANBNK29MAY25C142.5,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,73382,OPTSTK,PE,142.5,BANDHAN BANK LIMITED,BANDHANBNK MAY 142.5 PE,BANDHANBNK29MAY25P142.5,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,73383,OPTSTK,CE,147.5,BANDHAN BANK LIMITED,BANDHANBNK MAY 147.5 CE,BANDHANBNK29MAY25C147.5,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,73384,OPTSTK,PE,147.5,BANDHAN BANK LIMITED,BANDHANBNK MAY 147.5 PE,BANDHANBNK29MAY25P147.5,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,73385,OPTSTK,CE,152.5,BANDHAN BANK LIMITED,BANDHANBNK MAY 152.5 CE,BANDHANBNK29MAY25C152.5,2025-05-29,2800,0.05
NFO,nse_fo,ICICIBANK,73386,FUTSTK,XX,-1,ICICI BANK LTD.,ICICIBANK APR FUT,ICICIBANK24APR25F,2025-04-24,700,0.05
NFO,nse_fo,ICICIGI,73387,FUTSTK,XX,-1,ICICI LOMBARD GIC LIMITED,ICICIGI APR FUT,ICICIGI24APR25F,2025-04-24,250,0.05
NFO,nse_fo,BANDHANBNK,73388,OPTSTK,PE,152.5,BANDHAN BANK LIMITED,BANDHANBNK MAY 152.5 PE,BANDHANBNK29MAY25P152.5,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,73389,OPTSTK,CE,157.5,BANDHAN BANK LIMITED,BANDHANBNK MAY 157.5 CE,BANDHANBNK29MAY25C157.5,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,73390,OPTSTK,PE,157.5,BANDHAN BANK LIMITED,BANDHANBNK MAY 157.5 PE,BANDHANBNK29MAY25P157.5,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,73391,OPTSTK,CE,162.5,BANDHAN BANK LIMITED,BANDHANBNK MAY 162.5 CE,BANDHANBNK29MAY25C162.5,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,73392,OPTSTK,PE,162.5,BANDHAN BANK LIMITED,BANDHANBNK MAY 162.5 PE,BANDHANBNK29MAY25P162.5,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,73393,OPTSTK,CE,167.5,BANDHAN BANK LIMITED,BANDHANBNK MAY 167.5 CE,BANDHANBNK29MAY25C167.5,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,73394,OPTSTK,PE,167.5,BANDHAN BANK LIMITED,BANDHANBNK MAY 167.5 PE,BANDHANBNK29MAY25P167.5,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,73395,OPTSTK,CE,172.5,BANDHAN BANK LIMITED,BANDHANBNK MAY 172.5 CE,BANDHANBNK29MAY25C172.5,2025-05-29,2800,0.05
NFO,nse_fo,ICICIPRULI,73396,FUTSTK,XX,-1,ICICI PRU LIFE INS CO LTD,ICICIPRULI APR FUT,ICICIPRULI24APR25F,2025-04-24,750,0.05
NFO,nse_fo,IDEA,73397,FUTSTK,XX,-1,VODAFONE IDEA LIMITED,IDEA APR FUT,IDEA24APR25F,2025-04-24,40000,0.01
NFO,nse_fo,IDFCFIRSTB,73398,FUTSTK,XX,-1,IDFC FIRST BANK LIMITED,IDFCFIRSTB APR FUT,IDFCFIRSTB24APR25F,2025-04-24,7500,0.01
NFO,nse_fo,IEX,73399,FUTSTK,XX,-1,INDIAN ENERGY EXC LTD,IEX APR FUT,IEX24APR25F,2025-04-24,3750,0.01
NFO,nse_fo,BANDHANBNK,73400,OPTSTK,PE,172.5,BANDHAN BANK LIMITED,BANDHANBNK MAY 172.5 PE,BANDHANBNK29MAY25P172.5,2025-05-29,2800,0.05
NFO,nse_fo,BANDHANBNK,73425,OPTSTK,CE,130,BANDHAN BANK LIMITED,BANDHANBNK JUN 130 CE,BANDHANBNK26JUN25C130,2025-06-26,2800,0.05
NFO,nse_fo,BANDHANBNK,73426,OPTSTK,PE,130,BANDHAN BANK LIMITED,BANDHANBNK JUN 130 PE,BANDHANBNK26JUN25P130,2025-06-26,2800,0.05
NFO,nse_fo,IGL,73427,FUTSTK,XX,-1,INDRAPRASTHA GAS LTD,IGL APR FUT,IGL24APR25F,2025-04-24,2750,0.01
NFO,nse_fo,INDHOTEL,73428,FUTSTK,XX,-1,THE INDIAN HOTELS CO. LTD,INDHOTEL APR FUT,INDHOTEL24APR25F,2025-04-24,1000,0.05
NFO,nse_fo,INDIANB,73429,FUTSTK,XX,-1,INDIAN BANK,INDIANB APR FUT,INDIANB24APR25F,2025-04-24,950,0.05
NFO,nse_fo,INDIGO,73430,FUTSTK,XX,-1,INTERGLOBE AVIATION LTD,INDIGO APR FUT,INDIGO24APR25F,2025-04-24,150,0.05
NFO,nse_fo,BANDHANBNK,73431,OPTSTK,CE,135,BANDHAN BANK LIMITED,BANDHANBNK JUN 135 CE,BANDHANBNK26JUN25C135,2025-06-26,2800,0.05
NFO,nse_fo,INDUSINDBK,73432,FUTSTK,XX,-1,INDUSIND BANK LIMITED,INDUSINDBK APR FUT,INDUSINDBK24APR25F,2025-04-24,500,0.05
NFO,nse_fo,INDUSTOWER,73433,FUTSTK,XX,-1,INDUS TOWERS LIMITED,INDUSTOWER APR FUT,INDUSTOWER24APR25F,2025-04-24,1700,0.05
NFO,nse_fo,INFY,73434,FUTSTK,XX,-1,INFOSYS LIMITED,INFY APR FUT,INFY24APR25F,2025-04-24,400,0.05
NFO,nse_fo,CDSL,73435,OPTSTK,PE,1320,CENTRAL DEPO SER (I) LTD,CDSL MAY 1320 PE,CDSL29MAY25P1320,2025-05-29,350,0.05
NFO,nse_fo,IOC,73436,FUTSTK,XX,-1,INDIAN OIL CORP LTD,IOC APR FUT,IOC24APR25F,2025-04-24,4875,0.01
NFO,nse_fo,IRB,73437,FUTSTK,XX,-1,IRB INFRA DEV LTD.,IRB APR FUT,IRB24APR25F,2025-04-24,10250,0.01
NFO,nse_fo,CDSL,73438,OPTSTK,CE,1360,CENTRAL DEPO SER (I) LTD,CDSL MAY 1360 CE,CDSL29MAY25C1360,2025-05-29,350,0.05
NFO,nse_fo,CDSL,73439,OPTSTK,PE,1360,CENTRAL DEPO SER (I) LTD,CDSL MAY 1360 PE,CDSL29MAY25P1360,2025-05-29,350,0.05
NFO,nse_fo,CDSL,73440,OPTSTK,CE,1400,CENTRAL DEPO SER (I) LTD,CDSL MAY 1400 CE,CDSL29MAY25C1400,2025-05-29,350,0.05
NFO,nse_fo,CDSL,73441,OPTSTK,PE,1400,CENTRAL DEPO SER (I) LTD,CDSL MAY 1400 PE,CDSL29MAY25P1400,2025-05-29,350,0.05
NFO,nse_fo,IRCTC,73460,FUTSTK,XX,-1,INDIAN RAIL TOUR CORP LTD,IRCTC APR FUT,IRCTC24APR25F,2025-04-24,875,0.05
NFO,nse_fo,IRFC,73461,FUTSTK,XX,-1,INDIAN RAILWAY FIN CORP L,IRFC APR FUT,IRFC24APR25F,2025-04-24,3525,0.01
NFO,nse_fo,ITC,73464,FUTSTK,XX,-1,ITC LTD,ITC APR FUT,ITC24APR25F,2025-04-24,1600,0.05
NFO,nse_fo,JINDALSTEL,73465,FUTSTK,XX,-1,JINDAL STEEL & POWER LTD,JINDALSTEL APR FUT,JINDALSTEL24APR25F,2025-04-24,625,0.05
NFO,nse_fo,JIOFIN,73466,FUTSTK,XX,-1,JIO FIN SERVICES LTD,JIOFIN APR FUT,JIOFIN24APR25F,2025-04-24,1650,0.01
NFO,nse_fo,JSL,73467,FUTSTK,XX,-1,JINDAL STAINLESS LIMITED,JSL APR FUT,JSL24APR25F,2025-04-24,775,0.05
NFO,nse_fo,JSWENERGY,73468,FUTSTK,XX,-1,JSW ENERGY LIMITED,JSWENERGY APR FUT,JSWENERGY24APR25F,2025-04-24,750,0.05
NFO,nse_fo,JSWSTEEL,73469,FUTSTK,XX,-1,JSW STEEL LIMITED,JSWSTEEL APR FUT,JSWSTEEL24APR25F,2025-04-24,675,0.05
NFO,nse_fo,JUBLFOOD,73472,FUTSTK,XX,-1,JUBILANT FOODWORKS LTD,JUBLFOOD APR FUT,JUBLFOOD24APR25F,2025-04-24,1250,0.05
NFO,nse_fo,KALYANKJIL,73473,FUTSTK,XX,-1,KALYAN JEWELLERS IND LTD,KALYANKJIL APR FUT,KALYANKJIL24APR25F,2025-04-24,775,0.05
NFO,nse_fo,KEI,73474,FUTSTK,XX,-1,KEI INDUSTRIES LTD.,KEI APR FUT,KEI24APR25F,2025-04-24,150,0.05
NFO,nse_fo,KOTAKBANK,73475,FUTSTK,XX,-1,KOTAK MAHINDRA BANK LTD,KOTAKBANK APR FUT,KOTAKBANK24APR25F,2025-04-24,400,0.05
NFO,nse_fo,KPITTECH,73478,FUTSTK,XX,-1,KPIT TECHNOLOGIES LIMITED,KPITTECH APR FUT,KPITTECH24APR25F,2025-04-24,400,0.05
NFO,nse_fo,LAURUSLABS,73479,FUTSTK,XX,-1,LAURUS LABS LIMITED,LAURUSLABS APR FUT,LAURUSLABS24APR25F,2025-04-24,1700,0.05
NFO,nse_fo,LICHSGFIN,73480,FUTSTK,XX,-1,LIC HOUSING FINANCE LTD,LICHSGFIN APR FUT,LICHSGFIN24APR25F,2025-04-24,1000,0.05
NFO,nse_fo,LICI,73481,FUTSTK,XX,-1,LIFE INSURA CORP OF INDIA,LICI APR FUT,LICI24APR25F,2025-04-24,575,0.05
NFO,nse_fo,LODHA,73482,FUTSTK,XX,-1,MACROTECH DEVELOPERS LTD,LODHA APR FUT,LODHA24APR25F,2025-04-24,450,0.05
NFO,nse_fo,LT,73483,FUTSTK,XX,-1,LARSEN & TOUBRO LTD.,LT APR FUT,LT24APR25F,2025-04-24,150,0.05
NFO,nse_fo,LTF,73484,FUTSTK,XX,-1,L&T FINANCE LIMITED,LTF APR FUT,LTF24APR25F,2025-04-24,4462,0.01
NFO,nse_fo,LTIM,73485,FUTSTK,XX,-1,LTIMINDTREE LIMITED,LTIM APR FUT,LTIM24APR25F,2025-04-24,150,0.05
NFO,nse_fo,LUPIN,73486,FUTSTK,XX,-1,LUPIN LIMITED,LUPIN APR FUT,LUPIN24APR25F,2025-04-24,425,0.05
NFO,nse_fo,M&M,73487,FUTSTK,XX,-1,MAHINDRA & MAHINDRA LTD,M&M APR FUT,M&M24APR25F,2025-04-24,175,0.05
NFO,nse_fo,M&MFIN,73488,FUTSTK,XX,-1,M&M FIN. SERVICES LTD,M&MFIN APR FUT,M&MFIN24APR25F,2025-04-24,2000,0.05
NFO,nse_fo,MANAPPURAM,73489,FUTSTK,XX,-1,MANAPPURAM FINANCE LTD,MANAPPURAM APR FUT,MANAPPURAM24APR25F,2025-04-24,3000,0.01
NFO,nse_fo,MARICO,73490,FUTSTK,XX,-1,MARICO LIMITED,MARICO APR FUT,MARICO24APR25F,2025-04-24,1200,0.05
NFO,nse_fo,MARUTI,73491,FUTSTK,XX,-1,MARUTI SUZUKI INDIA LTD.,MARUTI APR FUT,MARUTI24APR25F,2025-04-24,50,0.05
NFO,nse_fo,MAXHEALTH,73492,FUTSTK,XX,-1,MAX HEALTHCARE INS LTD,MAXHEALTH APR FUT,MAXHEALTH24APR25F,2025-04-24,525,0.05
NFO,nse_fo,MCX,73493,FUTSTK,XX,-1,MULTI COMMODITY EXCHANGE,MCX APR FUT,MCX24APR25F,2025-04-24,100,0.05
NFO,nse_fo,MFSL,73494,FUTSTK,XX,-1,MAX FINANCIAL SERV LTD,MFSL APR FUT,MFSL24APR25F,2025-04-24,800,0.05
NFO,nse_fo,MGL,73495,FUTSTK,XX,-1,MAHANAGAR GAS LTD.,MGL APR FUT,MGL24APR25F,2025-04-24,400,0.05
NFO,nse_fo,MOTHERSON,73496,FUTSTK,XX,-1,SAMVRDHNA MTHRSN INTL LTD,MOTHERSON APR FUT,MOTHERSON24APR25F,2025-04-24,3550,0.01
NFO,nse_fo,MPHASIS,73497,FUTSTK,XX,-1,MPHASIS LIMITED,MPHASIS APR FUT,MPHASIS24APR25F,2025-04-24,275,0.05
NFO,nse_fo,MRF,73498,FUTSTK,XX,-1,MRF LTD,MRF APR FUT,MRF24APR25F,2025-04-24,5,0.05
NFO,nse_fo,MUTHOOTFIN,73499,FUTSTK,XX,-1,MUTHOOT FINANCE LIMITED,MUTHOOTFIN APR FUT,MUTHOOTFIN24APR25F,2025-04-24,275,0.05
NFO,nse_fo,NATIONALUM,73500,FUTSTK,XX,-1,NATIONAL ALUMINIUM CO LTD,NATIONALUM APR FUT,NATIONALUM24APR25F,2025-04-24,3750,0.01
NFO,nse_fo,NAUKRI,73501,FUTSTK,XX,-1,INFO EDGE (I) LTD,NAUKRI APR FUT,NAUKRI24APR25F,2025-04-24,75,0.05
NFO,nse_fo,BANDHANBNK,73502,OPTSTK,PE,135,BANDHAN BANK LIMITED,BANDHANBNK JUN 135 PE,BANDHANBNK26JUN25P135,2025-06-26,2800,0.05
NFO,nse_fo,NBCC,73504,FUTSTK,XX,-1,NBCC (INDIA) LIMITED,NBCC APR FUT,NBCC24APR25F,2025-04-24,5800,0.01
NFO,nse_fo,NCC,73505,FUTSTK,XX,-1,NCC LIMITED,NCC APR FUT,NCC24APR25F,2025-04-24,1775,0.01
NFO,nse_fo,NESTLEIND,73506,FUTSTK,XX,-1,NESTLE INDIA LIMITED,NESTLEIND APR FUT,NESTLEIND24APR25F,2025-04-24,200,0.05
NFO,nse_fo,NHPC,73507,FUTSTK,XX,-1,NHPC LTD,NHPC APR FUT,NHPC24APR25F,2025-04-24,6400,0.01
NFO,nse_fo,NMDC,73508,FUTSTK,XX,-1,NMDC LTD.,NMDC APR FUT,NMDC24APR25F,2025-04-24,13500,0.01
NFO,nse_fo,NTPC,73509,FUTSTK,XX,-1,NTPC LTD,NTPC APR FUT,NTPC24APR25F,2025-04-24,1500,0.05
NFO,nse_fo,NYKAA,73510,FUTSTK,XX,-1,FSN E COMMERCE VENTURES,NYKAA APR FUT,NYKAA24APR25F,2025-04-24,2950,0.01
NFO,nse_fo,OBEROIRLTY,73511,FUTSTK,XX,-1,OBEROI REALTY LIMITED,OBEROIRLTY APR FUT,OBEROIRLTY24APR25F,2025-04-24,350,0.05
NFO,nse_fo,OFSS,73512,FUTSTK,XX,-1,ORACLE FIN SERV SOFT LTD.,OFSS APR FUT,OFSS24APR25F,2025-04-24,50,0.05
NFO,nse_fo,OIL,73513,FUTSTK,XX,-1,OIL INDIA LTD,OIL APR FUT,OIL24APR25F,2025-04-24,1075,0.05
NFO,nse_fo,ONGC,73514,FUTSTK,XX,-1,OIL AND NATURAL GAS CORP.,ONGC APR FUT,ONGC24APR25F,2025-04-24,1925,0.01
NFO,nse_fo,PAGEIND,73515,FUTSTK,XX,-1,PAGE INDUSTRIES LTD,PAGEIND APR FUT,PAGEIND24APR25F,2025-04-24,15,0.05
NFO,nse_fo,PAYTM,73516,FUTSTK,XX,-1,ONE 97 COMMUNICATIONS LTD,PAYTM APR FUT,PAYTM24APR25F,2025-04-24,650,0.05
NFO,nse_fo,PEL,73517,FUTSTK,XX,-1,PIRAMAL ENTERPRISES LTD,PEL APR FUT,PEL24APR25F,2025-04-24,750,0.05
NFO,nse_fo,PERSISTENT,73518,FUTSTK,XX,-1,PERSISTENT SYSTEMS LTD,PERSISTENT APR FUT,PERSISTENT24APR25F,2025-04-24,100,0.05
NFO,nse_fo,PETRONET,73519,FUTSTK,XX,-1,PETRONET LNG LIMITED,PETRONET APR FUT,PETRONET24APR25F,2025-04-24,1500,0.05
NFO,nse_fo,PFC,73520,FUTSTK,XX,-1,POWER FIN CORP LTD.,PFC APR FUT,PFC24APR25F,2025-04-24,1300,0.05
NFO,nse_fo,BANDHANBNK,73521,OPTSTK,CE,140,BANDHAN BANK LIMITED,BANDHANBNK JUN 140 CE,BANDHANBNK26JUN25C140,2025-06-26,2800,0.05
NFO,nse_fo,PHOENIXLTD,73523,FUTSTK,XX,-1,THE PHOENIX MILLS LTD,PHOENIXLTD APR FUT,PHOENIXLTD24APR25F,2025-04-24,350,0.05
NFO,nse_fo,PIDILITIND,73524,FUTSTK,XX,-1,PIDILITE INDUSTRIES LTD,PIDILITIND APR FUT,PIDILITIND24APR25F,2025-04-24,250,0.05
NFO,nse_fo,PIIND,73525,FUTSTK,XX,-1,PI INDUSTRIES LTD,PIIND APR FUT,PIIND24APR25F,2025-04-24,125,0.05
NFO,nse_fo,PNB,73526,FUTSTK,XX,-1,PUNJAB NATIONAL BANK,PNB APR FUT,PNB24APR25F,2025-04-24,8000,0.01
NFO,nse_fo,POLICYBZR,73527,FUTSTK,XX,-1,PB FINTECH LIMITED,POLICYBZR APR FUT,POLICYBZR24APR25F,2025-04-24,325,0.05
NFO,nse_fo,POLYCAB,73528,FUTSTK,XX,-1,POLYCAB INDIA LIMITED,POLYCAB APR FUT,POLYCAB24APR25F,2025-04-24,125,0.05
NFO,nse_fo,POONAWALLA,73529,FUTSTK,XX,-1,POONAWALLA FINCORP LTD,POONAWALLA APR FUT,POONAWALLA24APR25F,2025-04-24,1450,0.05
NFO,nse_fo,POWERGRID,73530,FUTSTK,XX,-1,POWER GRID CORP. LTD.,POWERGRID APR FUT,POWERGRID24APR25F,2025-04-24,1800,0.05
NFO,nse_fo,PRESTIGE,73531,FUTSTK,XX,-1,PRESTIGE ESTATE LTD,PRESTIGE APR FUT,PRESTIGE24APR25F,2025-04-24,325,0.05
NFO,nse_fo,RAMCOCEM,73534,FUTSTK,XX,-1,THE RAMCO CEMENTS LIMITED,RAMCOCEM APR FUT,RAMCOCEM24APR25F,2025-04-24,850,0.05
NFO,nse_fo,RBLBANK,73535,FUTSTK,XX,-1,RBL BANK LIMITED,RBLBANK APR FUT,RBLBANK24APR25F,2025-04-24,2500,0.01
NFO,nse_fo,RECLTD,73536,FUTSTK,XX,-1,REC LIMITED,RECLTD APR FUT,RECLTD24APR25F,2025-04-24,1000,0.05
NFO,nse_fo,RELIANCE,73537,FUTSTK,XX,-1,RELIANCE INDUSTRIES LTD,RELIANCE APR FUT,RELIANCE24APR25F,2025-04-24,500,0.05
NFO,nse_fo,CESC,73547,OPTSTK,PE,115,CESC LTD,CESC APR 115 PE,CESC24APR25P115,2025-04-24,2925,0.05
NFO,nse_fo,CESC,73549,OPTSTK,PE,125,CESC LTD,CESC APR 125 PE,CESC24APR25P125,2025-04-24,2925,0.05
NFO,nse_fo,CESC,73550,OPTSTK,CE,135,CESC LTD,CESC APR 135 CE,CESC24APR25C135,2025-04-24,2925,0.05
NFO,nse_fo,CESC,73551,OPTSTK,PE,135,CESC LTD,CESC APR 135 PE,CESC24APR25P135,2025-04-24,2925,0.05
NFO,nse_fo,CESC,73552,OPTSTK,CE,145,CESC LTD,CESC APR 145 CE,CESC24APR25C145,2025-04-24,2925,0.05
NFO,nse_fo,CESC,73553,OPTSTK,PE,145,CESC LTD,CESC APR 145 PE,CESC24APR25P145,2025-04-24,2925,0.05
NFO,nse_fo,CESC,73554,OPTSTK,CE,155,CESC LTD,CESC APR 155 CE,CESC24APR25C155,2025-04-24,2925,0.05
NFO,nse_fo,CESC,73555,OPTSTK,PE,155,CESC LTD,CESC APR 155 PE,CESC24APR25P155,2025-04-24,2925,0.05
NFO,nse_fo,CESC,73556,OPTSTK,CE,165,CESC LTD,CESC APR 165 CE,CESC24APR25C165,2025-04-24,2925,0.05
NFO,nse_fo,CESC,73557,OPTSTK,PE,165,CESC LTD,CESC APR 165 PE,CESC24APR25P165,2025-04-24,2925,0.05
NFO,nse_fo,CESC,73558,OPTSTK,CE,175,CESC LTD,CESC APR 175 CE,CESC24APR25C175,2025-04-24,2925,0.05
NFO,nse_fo,CESC,73559,OPTSTK,PE,175,CESC LTD,CESC APR 175 PE,CESC24APR25P175,2025-04-24,2925,0.05
NFO,nse_fo,SAIL,73561,FUTSTK,XX,-1,STEEL AUTHORITY OF INDIA,SAIL APR FUT,SAIL24APR25F,2025-04-24,4000,0.01
NFO,nse_fo,SBICARD,73562,FUTSTK,XX,-1,SBI CARDS & PAY SER LTD,SBICARD APR FUT,SBICARD24APR25F,2025-04-24,800,0.05
NFO,nse_fo,SBILIFE,73563,FUTSTK,XX,-1,SBI LIFE INSURANCE CO LTD,SBILIFE APR FUT,SBILIFE24APR25F,2025-04-24,375,0.05
NFO,nse_fo,SBIN,73564,FUTSTK,XX,-1,STATE BANK OF INDIA,SBIN APR FUT,SBIN24APR25F,2025-04-24,750,0.05
NFO,nse_fo,SHREECEM,73565,FUTSTK,XX,-1,SHREE CEMENT LIMITED,SHREECEM APR FUT,SHREECEM24APR25F,2025-04-24,25,0.05
NFO,nse_fo,SHRIRAMFIN,73566,FUTSTK,XX,-1,SHRIRAM FINANCE LIMITED,SHRIRAMFIN APR FUT,SHRIRAMFIN24APR25F,2025-04-24,750,0.05
NFO,nse_fo,SIEMENS,73567,FUTSTK,XX,-1,SIEMENS LTD,SIEMENS APR FUT,SIEMENS24APR25F,2025-04-24,75,0.05
NFO,nse_fo,SJVN,73568,FUTSTK,XX,-1,SJVN LTD,SJVN APR FUT,SJVN24APR25F,2025-04-24,4725,0.01
NFO,nse_fo,BANDHANBNK,73569,OPTSTK,PE,140,BANDHAN BANK LIMITED,BANDHANBNK JUN 140 PE,BANDHANBNK26JUN25P140,2025-06-26,2800,0.05
NFO,nse_fo,SOLARINDS,73571,FUTSTK,XX,-1,SOLAR INDUSTRIES (I) LTD,SOLARINDS APR FUT,SOLARINDS24APR25F,2025-04-24,75,0.05
NFO,nse_fo,SONACOMS,73572,FUTSTK,XX,-1,SONA BLW PRECISION FRGS L,SONACOMS APR FUT,SONACOMS24APR25F,2025-04-24,775,0.05
NFO,nse_fo,SRF,73573,FUTSTK,XX,-1,SRF LTD,SRF APR FUT,SRF24APR25F,2025-04-24,375,0.05
NFO,nse_fo,SUNPHARMA,73574,FUTSTK,XX,-1,SUN PHARMACEUTICAL IND L,SUNPHARMA APR FUT,SUNPHARMA24APR25F,2025-04-24,350,0.05
NFO,nse_fo,SUPREMEIND,73575,FUTSTK,XX,-1,SUPREME INDUSTRIES LTD,SUPREMEIND APR FUT,SUPREMEIND24APR25F,2025-04-24,125,0.05
NFO,nse_fo,SYNGENE,73576,FUTSTK,XX,-1,SYNGENE INTERNATIONAL LTD,SYNGENE APR FUT,SYNGENE24APR25F,2025-04-24,1000,0.05
NFO,nse_fo,TATACHEM,73577,FUTSTK,XX,-1,TATA CHEMICALS LTD,TATACHEM APR FUT,TATACHEM24APR25F,2025-04-24,550,0.05
NFO,nse_fo,TATACOMM,73578,FUTSTK,XX,-1,TATA COMMUNICATIONS LTD,TATACOMM APR FUT,TATACOMM24APR25F,2025-04-24,250,0.05
NFO,nse_fo,TATACONSUM,73579,FUTSTK,XX,-1,TATA CONSUMER PRODUCT LTD,TATACONSUM APR FUT,TATACONSUM24APR25F,2025-04-24,456,0.05
NFO,nse_fo,TATAELXSI,73580,FUTSTK,XX,-1,TATA ELXSI LIMITED,TATAELXSI APR FUT,TATAELXSI24APR25F,2025-04-24,100,0.05
NFO,nse_fo,BANDHANBNK,73582,OPTSTK,CE,145,BANDHAN BANK LIMITED,BANDHANBNK JUN 145 CE,BANDHANBNK26JUN25C145,2025-06-26,2800,0.05
NFO,nse_fo,BANDHANBNK,73583,OPTSTK,PE,145,BANDHAN BANK LIMITED,BANDHANBNK JUN 145 PE,BANDHANBNK26JUN25P145,2025-06-26,2800,0.05
NFO,nse_fo,BANDHANBNK,73584,OPTSTK,CE,150,BANDHAN BANK LIMITED,BANDHANBNK JUN 150 CE,BANDHANBNK26JUN25C150,2025-06-26,2800,0.05
NFO,nse_fo,BANDHANBNK,73585,OPTSTK,PE,150,BANDHAN BANK LIMITED,BANDHANBNK JUN 150 PE,BANDHANBNK26JUN25P150,2025-06-26,2800,0.05
NFO,nse_fo,BANDHANBNK,73586,OPTSTK,CE,155,BANDHAN BANK LIMITED,BANDHANBNK JUN 155 CE,BANDHANBNK26JUN25C155,2025-06-26,2800,0.05
NFO,nse_fo,BANDHANBNK,73587,OPTSTK,PE,155,BANDHAN BANK LIMITED,BANDHANBNK JUN 155 PE,BANDHANBNK26JUN25P155,2025-06-26,2800,0.05
NFO,nse_fo,BANDHANBNK,73588,OPTSTK,CE,160,BANDHAN BANK LIMITED,BANDHANBNK JUN 160 CE,BANDHANBNK26JUN25C160,2025-06-26,2800,0.05
NFO,nse_fo,BANDHANBNK,73589,OPTSTK,PE,160,BANDHAN BANK LIMITED,BANDHANBNK JUN 160 PE,BANDHANBNK26JUN25P160,2025-06-26,2800,0.05
NFO,nse_fo,BANDHANBNK,73590,OPTSTK,CE,165,BANDHAN BANK LIMITED,BANDHANBNK JUN 165 CE,BANDHANBNK26JUN25C165,2025-06-26,2800,0.05
NFO,nse_fo,BANDHANBNK,73591,OPTSTK,PE,165,BANDHAN BANK LIMITED,BANDHANBNK JUN 165 PE,BANDHANBNK26JUN25P165,2025-06-26,2800,0.05
NFO,nse_fo,BANDHANBNK,73592,OPTSTK,CE,170,BANDHAN BANK LIMITED,BANDHANBNK JUN 170 CE,BANDHANBNK26JUN25C170,2025-06-26,2800,0.05
NFO,nse_fo,BANDHANBNK,73593,OPTSTK,PE,170,BANDHAN BANK LIMITED,BANDHANBNK JUN 170 PE,BANDHANBNK26JUN25P170,2025-06-26,2800,0.05
NFO,nse_fo,BANDHANBNK,73596,OPTSTK,CE,180,BANDHAN BANK LIMITED,BANDHANBNK JUN 180 CE,BANDHANBNK26JUN25C180,2025-06-26,2800,0.05
NFO,nse_fo,BANDHANBNK,73597,OPTSTK,PE,180,BANDHAN BANK LIMITED,BANDHANBNK JUN 180 PE,BANDHANBNK26JUN25P180,2025-06-26,2800,0.05
NFO,nse_fo,TATAMOTORS,73620,FUTSTK,XX,-1,TATA MOTORS LIMITED,TATAMOTORS APR FUT,TATAMOTORS24APR25F,2025-04-24,550,0.05
