Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size
CDS,cde_fo,JPYINR,6153,OPTCUR,CE,50.75,JPYINR,JPYINR29DEC25C50.75,JPYINR DEC 50.75 CE,2025-12-29,1,0.0025
CDS,cde_fo,JPYINR,6154,OPTCUR,PE,50.75,JPYINR,JPYINR29DEC25P50.75,JPYINR DEC 50.75 PE,2025-12-29,1,0.0025
CDS,cde_fo,JPYINR,6155,OPTCUR,CE,51,JPYINR,JPYINR29DEC25C51,JPYINR DEC 51 CE,2025-12-29,1,0.0025
CDS,cde_fo,GBPINR,6156,OPTCUR,CE,107.75,GBPINR,GBPINR20JUN25C107.75,GBPINR 20th JUN 107.75 CE,2025-06-20,1,0.0025
CDS,cde_fo,USDINR,6157,OPTCUR,CE,81.5,USDINR,USDINR09MAY25C81.5,USDINR 9th MAY 81.5 CE,2025-05-09,1,0.0025
CDS,cde_fo,USDINR,6158,OPTCUR,PE,81.5,USDINR,USDINR09MAY25P81.5,USDINR 9th MAY 81.5 PE,2025-05-09,1,0.0025
CDS,cde_fo,GBPINR,6159,OPTCUR,PE,107.75,GBPINR,GBPINR20JUN25P107.75,GBPINR 20th JUN 107.75 PE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6160,OPTCUR,CE,108,GBPINR,GBPINR20JUN25C108,GBPINR 20th JUN 108 CE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6161,OPTCUR,PE,108,GBPINR,GBPINR20JUN25P108,GBPINR 20th JUN 108 PE,2025-06-20,1,0.0025
CDS,cde_fo,USDJPY,6162,OPTCUR,CE,143,USDJPY,USDJPY26JUN25C143,USDJPY 26th JUN 143 CE,2025-06-26,1,0.01
CDS,cde_fo,USDJPY,6163,OPTCUR,PE,143,USDJPY,USDJPY26JUN25P143,USDJPY 26th JUN 143 PE,2025-06-26,1,0.01
CDS,cde_fo,USDJPY,6164,OPTCUR,CE,143.5,USDJPY,USDJPY26JUN25C143.5,USDJPY 26th JUN 143.5 CE,2025-06-26,1,0.01
CDS,cde_fo,GBPUSD,6165,OPTCUR,PE,1.18,GBPUSD,GBPUSD27MAR26P1.18,GBPUSD 27th MAR26 1.18 PE,2026-03-27,1,0.0001
CDS,cde_fo,USDINR,6166,OPTCUR,CE,81.75,USDINR,USDINR09MAY25C81.75,USDINR 9th MAY 81.75 CE,2025-05-09,1,0.0025
CDS,cde_fo,USDJPY,6167,OPTCUR,PE,143.5,USDJPY,USDJPY26JUN25P143.5,USDJPY 26th JUN 143.5 PE,2025-06-26,1,0.01
CDS,cde_fo,USDINR,6168,OPTCUR,PE,81.75,USDINR,USDINR09MAY25P81.75,USDINR 9th MAY 81.75 PE,2025-05-09,1,0.0025
CDS,cde_fo,GBPINR,6169,OPTCUR,CE,108.25,GBPINR,GBPINR20JUN25C108.25,GBPINR 20th JUN 108.25 CE,2025-06-20,1,0.0025
CDS,cde_fo,USDINR,6170,OPTCUR,CE,82,USDINR,USDINR09MAY25C82,USDINR 9th MAY 82 CE,2025-05-09,1,0.0025
CDS,cde_fo,GBPUSD,6171,OPTCUR,CE,1.185,GBPUSD,GBPUSD27MAR26C1.185,GBPUSD 27th MAR26 1.185 CE,2026-03-27,1,0.0001
CDS,cde_fo,GBPINR,6172,OPTCUR,PE,108.25,GBPINR,GBPINR20JUN25P108.25,GBPINR 20th JUN 108.25 PE,2025-06-20,1,0.0025
CDS,cde_fo,EURINR,6173,OPTCUR,PE,88.25,EURINR,EURINR06JUN25P88.25,EURINR 6th JUN 88.25 PE,2025-06-06,1,0.0025
CDS,cde_fo,EURINR,6174,OPTCUR,CE,88.5,EURINR,EURINR06JUN25C88.5,EURINR 6th JUN 88.5 CE,2025-06-06,1,0.0025
CDS,cde_fo,GBPUSD,6175,OPTCUR,PE,1.185,GBPUSD,GBPUSD27MAR26P1.185,GBPUSD 27th MAR26 1.185 PE,2026-03-27,1,0.0001
CDS,cde_fo,GBPUSD,6176,OPTCUR,CE,1.19,GBPUSD,GBPUSD27MAR26C1.19,GBPUSD 27th MAR26 1.19 CE,2026-03-27,1,0.0001
CDS,cde_fo,GBPINR,6177,OPTCUR,CE,108.5,GBPINR,GBPINR20JUN25C108.5,GBPINR 20th JUN 108.5 CE,2025-06-20,1,0.0025
CDS,cde_fo,GBPUSD,6178,OPTCUR,PE,1.19,GBPUSD,GBPUSD27MAR26P1.19,GBPUSD 27th MAR26 1.19 PE,2026-03-27,1,0.0001
CDS,cde_fo,GBPINR,6179,OPTCUR,PE,108.5,GBPINR,GBPINR20JUN25P108.5,GBPINR 20th JUN 108.5 PE,2025-06-20,1,0.0025
CDS,cde_fo,USDINR,6180,OPTCUR,PE,82,USDINR,USDINR09MAY25P82,USDINR 9th MAY 82 PE,2025-05-09,1,0.0025
CDS,cde_fo,GBPINR,6181,OPTCUR,CE,108.75,GBPINR,GBPINR20JUN25C108.75,GBPINR 20th JUN 108.75 CE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6182,OPTCUR,PE,108.75,GBPINR,GBPINR20JUN25P108.75,GBPINR 20th JUN 108.75 PE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6183,OPTCUR,CE,109,GBPINR,GBPINR20JUN25C109,GBPINR 20th JUN 109 CE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6184,OPTCUR,PE,109,GBPINR,GBPINR20JUN25P109,GBPINR 20th JUN 109 PE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6185,OPTCUR,CE,109.25,GBPINR,GBPINR20JUN25C109.25,GBPINR 20th JUN 109.25 CE,2025-06-20,1,0.0025
CDS,cde_fo,GBPUSD,6186,OPTCUR,CE,1.195,GBPUSD,GBPUSD27MAR26C1.195,GBPUSD 27th MAR26 1.195 CE,2026-03-27,1,0.0001
CDS,cde_fo,GBPINR,6187,OPTCUR,PE,109.25,GBPINR,GBPINR20JUN25P109.25,GBPINR 20th JUN 109.25 PE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6188,OPTCUR,CE,103.5,GBPINR,GBPINR26SEP25C103.5,GBPINR 26th SEP 103.5 CE,2025-09-26,1,0.0025
CDS,cde_fo,GBPUSD,6189,OPTCUR,PE,1.195,GBPUSD,GBPUSD27MAR26P1.195,GBPUSD 27th MAR26 1.195 PE,2026-03-27,1,0.0001
CDS,cde_fo,GBPUSD,6190,OPTCUR,CE,1.2,GBPUSD,GBPUSD27MAR26C1.2,GBPUSD 27th MAR26 1.2 CE,2026-03-27,1,0.0001
CDS,cde_fo,GBPUSD,6191,OPTCUR,PE,1.2,GBPUSD,GBPUSD27MAR26P1.2,GBPUSD 27th MAR26 1.2 PE,2026-03-27,1,0.0001
CDS,cde_fo,GBPUSD,6192,OPTCUR,CE,1.205,GBPUSD,GBPUSD27MAR26C1.205,GBPUSD 27th MAR26 1.205 CE,2026-03-27,1,0.0001
CDS,cde_fo,JPYINR,6193,OPTCUR,CE,50.75,JPYINR,JPYINR13JUN25C50.75,JPYINR 13th JUN 50.75 CE,2025-06-13,1,0.0025
CDS,cde_fo,JPYINR,6194,OPTCUR,PE,50.75,JPYINR,JPYINR13JUN25P50.75,JPYINR 13th JUN 50.75 PE,2025-06-13,1,0.0025
CDS,cde_fo,JPYINR,6195,OPTCUR,CE,51,JPYINR,JPYINR13JUN25C51,JPYINR 13th JUN 51 CE,2025-06-13,1,0.0025
CDS,cde_fo,JPYINR,6196,OPTCUR,PE,51,JPYINR,JPYINR13JUN25P51,JPYINR 13th JUN 51 PE,2025-06-13,1,0.0025
CDS,cde_fo,GBPUSD,6197,OPTCUR,CE,1.41,GBPUSD,GBPUSD26JUN25C1.41,GBPUSD 26th JUN 1.41 CE,2025-06-26,1,0.0001
CDS,cde_fo,GBPUSD,6198,OPTCUR,PE,1.205,GBPUSD,GBPUSD27MAR26P1.205,GBPUSD 27th MAR26 1.205 PE,2026-03-27,1,0.0001
CDS,cde_fo,GBPINR,6199,OPTCUR,CE,109.5,GBPINR,GBPINR20JUN25C109.5,GBPINR 20th JUN 109.5 CE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6200,OPTCUR,PE,109.5,GBPINR,GBPINR20JUN25P109.5,GBPINR 20th JUN 109.5 PE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6201,OPTCUR,CE,109.75,GBPINR,GBPINR20JUN25C109.75,GBPINR 20th JUN 109.75 CE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6202,OPTCUR,PE,109.75,GBPINR,GBPINR20JUN25P109.75,GBPINR 20th JUN 109.75 PE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6203,OPTCUR,CE,110,GBPINR,GBPINR20JUN25C110,GBPINR 20th JUN 110 CE,2025-06-20,1,0.0025
CDS,cde_fo,GBPUSD,6204,OPTCUR,PE,1.41,GBPUSD,GBPUSD26JUN25P1.41,GBPUSD 26th JUN 1.41 PE,2025-06-26,1,0.0001
CDS,cde_fo,GBPINR,6205,OPTCUR,PE,110,GBPINR,GBPINR20JUN25P110,GBPINR 20th JUN 110 PE,2025-06-20,1,0.0025
CDS,cde_fo,GBPUSD,6206,OPTCUR,CE,1.21,GBPUSD,GBPUSD27MAR26C1.21,GBPUSD 27th MAR26 1.21 CE,2026-03-27,1,0.0001
CDS,cde_fo,GBPUSD,6207,OPTCUR,PE,1.21,GBPUSD,GBPUSD27MAR26P1.21,GBPUSD 27th MAR26 1.21 PE,2026-03-27,1,0.0001
CDS,cde_fo,GBPINR,6208,OPTCUR,CE,110.25,GBPINR,GBPINR20JUN25C110.25,GBPINR 20th JUN 110.25 CE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6209,OPTCUR,PE,110.25,GBPINR,GBPINR20JUN25P110.25,GBPINR 20th JUN 110.25 PE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6210,OPTCUR,CE,110.5,GBPINR,GBPINR20JUN25C110.5,GBPINR 20th JUN 110.5 CE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6211,OPTCUR,PE,110.5,GBPINR,GBPINR20JUN25P110.5,GBPINR 20th JUN 110.5 PE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6212,OPTCUR,CE,110.75,GBPINR,GBPINR20JUN25C110.75,GBPINR 20th JUN 110.75 CE,2025-06-20,1,0.0025
CDS,cde_fo,JPYINR,6213,OPTCUR,CE,51.25,JPYINR,JPYINR13JUN25C51.25,JPYINR 13th JUN 51.25 CE,2025-06-13,1,0.0025
CDS,cde_fo,GBPUSD,6214,OPTCUR,CE,1.415,GBPUSD,GBPUSD26JUN25C1.415,GBPUSD 26th JUN 1.415 CE,2025-06-26,1,0.0001
CDS,cde_fo,GBPUSD,6215,OPTCUR,PE,1.415,GBPUSD,GBPUSD26JUN25P1.415,GBPUSD 26th JUN 1.415 PE,2025-06-26,1,0.0001
CDS,cde_fo,GBPINR,6216,OPTCUR,CE,119,GBPINR,GBPINR09MAY25C119,GBPINR 9th MAY 119 CE,2025-05-09,1,0.0025
CDS,cde_fo,GBPINR,6217,OPTCUR,PE,119,GBPINR,GBPINR09MAY25P119,GBPINR 9th MAY 119 PE,2025-05-09,1,0.0025
CDS,cde_fo,JPYINR,6218,OPTCUR,PE,51.25,JPYINR,JPYINR13JUN25P51.25,JPYINR 13th JUN 51.25 PE,2025-06-13,1,0.0025
CDS,cde_fo,GBPUSD,6219,OPTCUR,CE,1.215,GBPUSD,GBPUSD27MAR26C1.215,GBPUSD 27th MAR26 1.215 CE,2026-03-27,1,0.0001
CDS,cde_fo,GBPINR,6220,OPTCUR,CE,119,GBPINR,GBPINR16MAY25C119,GBPINR 16th MAY 119 CE,2025-05-16,1,0.0025
CDS,cde_fo,GBPINR,6221,OPTCUR,PE,119,GBPINR,GBPINR16MAY25P119,GBPINR 16th MAY 119 PE,2025-05-16,1,0.0025
CDS,cde_fo,GBPUSD,6222,OPTCUR,PE,1.215,GBPUSD,GBPUSD27MAR26P1.215,GBPUSD 27th MAR26 1.215 PE,2026-03-27,1,0.0001
CDS,cde_fo,GBPUSD,6223,OPTCUR,CE,1.22,GBPUSD,GBPUSD27MAR26C1.22,GBPUSD 27th MAR26 1.22 CE,2026-03-27,1,0.0001
CDS,cde_fo,GBPINR,6224,OPTCUR,CE,119,GBPINR,GBPINR23MAY25C119,GBPINR 23rd MAY 119 CE,2025-05-23,1,0.0025
CDS,cde_fo,GBPINR,6225,OPTCUR,PE,119,GBPINR,GBPINR23MAY25P119,GBPINR 23rd MAY 119 PE,2025-05-23,1,0.0025
CDS,cde_fo,USDINR,6226,OPTCUR,CE,82.25,USDINR,USDINR09MAY25C82.25,USDINR 9th MAY 82.25 CE,2025-05-09,1,0.0025
CDS,cde_fo,USDINR,6227,OPTCUR,PE,82.25,USDINR,USDINR09MAY25P82.25,USDINR 9th MAY 82.25 PE,2025-05-09,1,0.0025
CDS,cde_fo,GBPUSD,6228,OPTCUR,PE,1.22,GBPUSD,GBPUSD27MAR26P1.22,GBPUSD 27th MAR26 1.22 PE,2026-03-27,1,0.0001
CDS,cde_fo,GBPUSD,6229,OPTCUR,PE,1.155,GBPUSD,GBPUSD28MAY25P1.155,GBPUSD MAY 1.155 PE,2025-05-28,1,0.0001
CDS,cde_fo,USDINR,6230,OPTCUR,CE,82.5,USDINR,USDINR09MAY25C82.5,USDINR 9th MAY 82.5 CE,2025-05-09,1,0.0025
CDS,cde_fo,USDINR,6231,OPTCUR,PE,82.5,USDINR,USDINR09MAY25P82.5,USDINR 9th MAY 82.5 PE,2025-05-09,1,0.0025
CDS,cde_fo,GBPUSD,6232,OPTCUR,CE,1.16,GBPUSD,GBPUSD28MAY25C1.16,GBPUSD MAY 1.16 CE,2025-05-28,1,0.0001
CDS,cde_fo,USDINR,6233,OPTCUR,CE,82.75,USDINR,USDINR09MAY25C82.75,USDINR 9th MAY 82.75 CE,2025-05-09,1,0.0025
CDS,cde_fo,GBPINR,6234,OPTCUR,CE,119,GBPINR,GBPINR28MAY25C119,GBPINR MAY 119 CE,2025-05-28,1,0.0025
CDS,cde_fo,GBPINR,6235,OPTCUR,PE,119,GBPINR,GBPINR28MAY25P119,GBPINR MAY 119 PE,2025-05-28,1,0.0025
CDS,cde_fo,USDINR,6236,OPTCUR,PE,82.75,USDINR,USDINR09MAY25P82.75,USDINR 9th MAY 82.75 PE,2025-05-09,1,0.0025
CDS,cde_fo,GBPINR,6237,OPTCUR,PE,103.5,GBPINR,GBPINR26SEP25P103.5,GBPINR 26th SEP 103.5 PE,2025-09-26,1,0.0025
CDS,cde_fo,GBPUSD,6238,OPTCUR,PE,1.16,GBPUSD,GBPUSD28MAY25P1.16,GBPUSD MAY 1.16 PE,2025-05-28,1,0.0001
CDS,cde_fo,GBPUSD,6239,OPTCUR,CE,1.165,GBPUSD,GBPUSD28MAY25C1.165,GBPUSD MAY 1.165 CE,2025-05-28,1,0.0001
CDS,cde_fo,GBPINR,6240,OPTCUR,PE,110.75,GBPINR,GBPINR20JUN25P110.75,GBPINR 20th JUN 110.75 PE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6241,OPTCUR,CE,111,GBPINR,GBPINR20JUN25C111,GBPINR 20th JUN 111 CE,2025-06-20,1,0.0025
CDS,cde_fo,GBPUSD,6242,OPTCUR,CE,1.225,GBPUSD,GBPUSD27MAR26C1.225,GBPUSD 27th MAR26 1.225 CE,2026-03-27,1,0.0001
CDS,cde_fo,GBPINR,6243,OPTCUR,PE,111,GBPINR,GBPINR20JUN25P111,GBPINR 20th JUN 111 PE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6244,OPTCUR,CE,111.25,GBPINR,GBPINR20JUN25C111.25,GBPINR 20th JUN 111.25 CE,2025-06-20,1,0.0025
CDS,cde_fo,EURINR,6245,OPTCUR,PE,88.5,EURINR,EURINR06JUN25P88.5,EURINR 6th JUN 88.5 PE,2025-06-06,1,0.0025
CDS,cde_fo,EURINR,6246,OPTCUR,CE,88.75,EURINR,EURINR06JUN25C88.75,EURINR 6th JUN 88.75 CE,2025-06-06,1,0.0025
CDS,cde_fo,GBPINR,6247,OPTCUR,PE,111.25,GBPINR,GBPINR20JUN25P111.25,GBPINR 20th JUN 111.25 PE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6248,OPTCUR,CE,107,GBPINR,GBPINR30MAY25C107,GBPINR 30th MAY 107 CE,2025-05-30,1,0.0025
CDS,cde_fo,GBPUSD,6249,OPTCUR,PE,1.165,GBPUSD,GBPUSD28MAY25P1.165,GBPUSD MAY 1.165 PE,2025-05-28,1,0.0001
CDS,cde_fo,GBPUSD,6250,OPTCUR,CE,1.17,GBPUSD,GBPUSD28MAY25C1.17,GBPUSD MAY 1.17 CE,2025-05-28,1,0.0001
CDS,cde_fo,GBPUSD,6251,OPTCUR,PE,1.17,GBPUSD,GBPUSD28MAY25P1.17,GBPUSD MAY 1.17 PE,2025-05-28,1,0.0001
CDS,cde_fo,GBPUSD,6252,OPTCUR,CE,1.175,GBPUSD,GBPUSD28MAY25C1.175,GBPUSD MAY 1.175 CE,2025-05-28,1,0.0001
CDS,cde_fo,GBPUSD,6253,OPTCUR,PE,1.175,GBPUSD,GBPUSD28MAY25P1.175,GBPUSD MAY 1.175 PE,2025-05-28,1,0.0001
CDS,cde_fo,GBPUSD,6254,OPTCUR,CE,1.18,GBPUSD,GBPUSD28MAY25C1.18,GBPUSD MAY 1.18 CE,2025-05-28,1,0.0001
CDS,cde_fo,USDINR,6255,OPTCUR,CE,88.5,USDINR,USDINR16MAY25C88.5,USDINR 16th MAY 88.5 CE,2025-05-16,1,0.0025
CDS,cde_fo,USDINR,6256,OPTCUR,PE,88.5,USDINR,USDINR16MAY25P88.5,USDINR 16th MAY 88.5 PE,2025-05-16,1,0.0025
CDS,cde_fo,USDINR,6257,OPTCUR,CE,88.75,USDINR,USDINR16MAY25C88.75,USDINR 16th MAY 88.75 CE,2025-05-16,1,0.0025
CDS,cde_fo,USDINR,6258,OPTCUR,PE,88.75,USDINR,USDINR16MAY25P88.75,USDINR 16th MAY 88.75 PE,2025-05-16,1,0.0025
CDS,cde_fo,USDINR,6259,OPTCUR,CE,89,USDINR,USDINR16MAY25C89,USDINR 16th MAY 89 CE,2025-05-16,1,0.0025
CDS,cde_fo,USDINR,6260,OPTCUR,PE,89,USDINR,USDINR16MAY25P89,USDINR 16th MAY 89 PE,2025-05-16,1,0.0025
CDS,cde_fo,USDINR,6261,OPTCUR,CE,89.25,USDINR,USDINR16MAY25C89.25,USDINR 16th MAY 89.25 CE,2025-05-16,1,0.0025
CDS,cde_fo,USDINR,6262,OPTCUR,PE,89.25,USDINR,USDINR16MAY25P89.25,USDINR 16th MAY 89.25 PE,2025-05-16,1,0.0025
CDS,cde_fo,GBPINR,6263,OPTCUR,CE,111.5,GBPINR,GBPINR20JUN25C111.5,GBPINR 20th JUN 111.5 CE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6264,OPTCUR,PE,111.5,GBPINR,GBPINR20JUN25P111.5,GBPINR 20th JUN 111.5 PE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6265,OPTCUR,CE,111.75,GBPINR,GBPINR20JUN25C111.75,GBPINR 20th JUN 111.75 CE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6266,OPTCUR,PE,111.75,GBPINR,GBPINR20JUN25P111.75,GBPINR 20th JUN 111.75 PE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6267,OPTCUR,CE,112,GBPINR,GBPINR20JUN25C112,GBPINR 20th JUN 112 CE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6268,OPTCUR,PE,112,GBPINR,GBPINR20JUN25P112,GBPINR 20th JUN 112 PE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6269,OPTCUR,PE,107,GBPINR,GBPINR30MAY25P107,GBPINR 30th MAY 107 PE,2025-05-30,1,0.0025
CDS,cde_fo,GBPINR,6270,OPTCUR,CE,112.25,GBPINR,GBPINR20JUN25C112.25,GBPINR 20th JUN 112.25 CE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6271,OPTCUR,PE,112.25,GBPINR,GBPINR20JUN25P112.25,GBPINR 20th JUN 112.25 PE,2025-06-20,1,0.0025
CDS,cde_fo,GBPUSD,6272,OPTCUR,CE,1.42,GBPUSD,GBPUSD26SEP25C1.42,GBPUSD 26th SEP 1.42 CE,2025-09-26,1,0.0001
CDS,cde_fo,GBPUSD,6273,OPTCUR,PE,1.42,GBPUSD,GBPUSD26SEP25P1.42,GBPUSD 26th SEP 1.42 PE,2025-09-26,1,0.0001
CDS,cde_fo,GBPUSD,6274,OPTCUR,PE,1.225,GBPUSD,GBPUSD27MAR26P1.225,GBPUSD 27th MAR26 1.225 PE,2026-03-27,1,0.0001
CDS,cde_fo,GBPUSD,6275,OPTCUR,PE,1.18,GBPUSD,GBPUSD28MAY25P1.18,GBPUSD MAY 1.18 PE,2025-05-28,1,0.0001
CDS,cde_fo,GBPINR,6276,OPTCUR,CE,112.5,GBPINR,GBPINR20JUN25C112.5,GBPINR 20th JUN 112.5 CE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6277,OPTCUR,PE,112.5,GBPINR,GBPINR20JUN25P112.5,GBPINR 20th JUN 112.5 PE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6278,OPTCUR,CE,112.75,GBPINR,GBPINR20JUN25C112.75,GBPINR 20th JUN 112.75 CE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6279,OPTCUR,PE,112.75,GBPINR,GBPINR20JUN25P112.75,GBPINR 20th JUN 112.75 PE,2025-06-20,1,0.0025
CDS,cde_fo,GBPUSD,6282,OPTCUR,CE,1.425,GBPUSD,GBPUSD26SEP25C1.425,GBPUSD 26th SEP 1.425 CE,2025-09-26,1,0.0001
CDS,cde_fo,GBPINR,6283,OPTCUR,CE,113,GBPINR,GBPINR20JUN25C113,GBPINR 20th JUN 113 CE,2025-06-20,1,0.0025
CDS,cde_fo,GBPUSD,6284,OPTCUR,PE,1.425,GBPUSD,GBPUSD26SEP25P1.425,GBPUSD 26th SEP 1.425 PE,2025-09-26,1,0.0001
CDS,cde_fo,GBPUSD,6285,OPTCUR,CE,1.185,GBPUSD,GBPUSD28MAY25C1.185,GBPUSD MAY 1.185 CE,2025-05-28,1,0.0001
CDS,cde_fo,GBPUSD,6286,OPTCUR,CE,1.355,GBPUSD,GBPUSD26JUN25C1.355,GBPUSD 26th JUN 1.355 CE,2025-06-26,1,0.0001
CDS,cde_fo,GBPUSD,6287,OPTCUR,PE,1.355,GBPUSD,GBPUSD26JUN25P1.355,GBPUSD 26th JUN 1.355 PE,2025-06-26,1,0.0001
CDS,cde_fo,GBPINR,6288,OPTCUR,PE,113,GBPINR,GBPINR20JUN25P113,GBPINR 20th JUN 113 PE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6289,OPTCUR,CE,113.25,GBPINR,GBPINR20JUN25C113.25,GBPINR 20th JUN 113.25 CE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6290,OPTCUR,PE,113.25,GBPINR,GBPINR20JUN25P113.25,GBPINR 20th JUN 113.25 PE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6291,OPTCUR,CE,113.5,GBPINR,GBPINR20JUN25C113.5,GBPINR 20th JUN 113.5 CE,2025-06-20,1,0.0025
CDS,cde_fo,GBPUSD,6293,OPTCUR,CE,1.23,GBPUSD,GBPUSD27MAR26C1.23,GBPUSD 27th MAR26 1.23 CE,2026-03-27,1,0.0001
CDS,cde_fo,GBPINR,6294,OPTCUR,PE,113.5,GBPINR,GBPINR20JUN25P113.5,GBPINR 20th JUN 113.5 PE,2025-06-20,1,0.0025
CDS,cde_fo,GBPUSD,6295,OPTCUR,PE,1.23,GBPUSD,GBPUSD27MAR26P1.23,GBPUSD 27th MAR26 1.23 PE,2026-03-27,1,0.0001
CDS,cde_fo,GBPUSD,6296,OPTCUR,PE,1.185,GBPUSD,GBPUSD28MAY25P1.185,GBPUSD MAY 1.185 PE,2025-05-28,1,0.0001
CDS,cde_fo,GBPUSD,6297,OPTCUR,CE,1.235,GBPUSD,GBPUSD27MAR26C1.235,GBPUSD 27th MAR26 1.235 CE,2026-03-27,1,0.0001
CDS,cde_fo,GBPUSD,6298,OPTCUR,CE,1.36,GBPUSD,GBPUSD26JUN25C1.36,GBPUSD 26th JUN 1.36 CE,2025-06-26,1,0.0001
CDS,cde_fo,GBPUSD,6299,OPTCUR,PE,1.36,GBPUSD,GBPUSD26JUN25P1.36,GBPUSD 26th JUN 1.36 PE,2025-06-26,1,0.0001
CDS,cde_fo,GBPINR,6300,OPTCUR,CE,113.75,GBPINR,GBPINR20JUN25C113.75,GBPINR 20th JUN 113.75 CE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6301,OPTCUR,PE,113.75,GBPINR,GBPINR20JUN25P113.75,GBPINR 20th JUN 113.75 PE,2025-06-20,1,0.0025
CDS,cde_fo,GBPUSD,6302,OPTCUR,PE,1.235,GBPUSD,GBPUSD27MAR26P1.235,GBPUSD 27th MAR26 1.235 PE,2026-03-27,1,0.0001
CDS,cde_fo,GBPUSD,6303,OPTCUR,CE,1.24,GBPUSD,GBPUSD27MAR26C1.24,GBPUSD 27th MAR26 1.24 CE,2026-03-27,1,0.0001
CDS,cde_fo,GBPINR,6304,OPTCUR,CE,114,GBPINR,GBPINR20JUN25C114,GBPINR 20th JUN 114 CE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6305,OPTCUR,PE,114,GBPINR,GBPINR20JUN25P114,GBPINR 20th JUN 114 PE,2025-06-20,1,0.0025
CDS,cde_fo,GBPUSD,6306,OPTCUR,PE,1.24,GBPUSD,GBPUSD27MAR26P1.24,GBPUSD 27th MAR26 1.24 PE,2026-03-27,1,0.0001
CDS,cde_fo,GBPUSD,6307,OPTCUR,CE,1.245,GBPUSD,GBPUSD27MAR26C1.245,GBPUSD 27th MAR26 1.245 CE,2026-03-27,1,0.0001
CDS,cde_fo,GBPUSD,6308,OPTCUR,PE,1.245,GBPUSD,GBPUSD27MAR26P1.245,GBPUSD 27th MAR26 1.245 PE,2026-03-27,1,0.0001
CDS,cde_fo,GBPUSD,6309,OPTCUR,CE,1.19,GBPUSD,GBPUSD28MAY25C1.19,GBPUSD MAY 1.19 CE,2025-05-28,1,0.0001
CDS,cde_fo,GBPUSD,6311,OPTCUR,PE,1.19,GBPUSD,GBPUSD28MAY25P1.19,GBPUSD MAY 1.19 PE,2025-05-28,1,0.0001
CDS,cde_fo,GBPINR,6312,OPTCUR,CE,114.25,GBPINR,GBPINR20JUN25C114.25,GBPINR 20th JUN 114.25 CE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6313,OPTCUR,PE,114.25,GBPINR,GBPINR20JUN25P114.25,GBPINR 20th JUN 114.25 PE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6314,OPTCUR,CE,114.5,GBPINR,GBPINR20JUN25C114.5,GBPINR 20th JUN 114.5 CE,2025-06-20,1,0.0025
CDS,cde_fo,GBPINR,6315,OPTCUR,PE,114.5,GBPINR,GBPINR20JUN25P114.5,GBPINR 20th JUN 114.5 PE,2025-06-20,1,0.0025
CDS,cde_fo,EURINR,6316,OPTCUR,PE,88.75,EURINR,EURINR06JUN25P88.75,EURINR 6th JUN 88.75 PE,2025-06-06,1,0.0025
CDS,cde_fo,EURINR,6317,OPTCUR,CE,89,EURINR,EURINR06JUN25C89,EURINR 6th JUN 89 CE,2025-06-06,1,0.0025
